state,county,permno,ptype,pdate,pdescription,jvalue,jsqfeet,jaddr,jcity,jstate,jzip,jsubdiv,jlotno,aname,aaddr,acity,astate,azip,aphone,atype,aurl,afax,aprimarycontact,aemail,bldcode,units,bldgs,ctype,legal,contractor,caddress,ccity,cstate,czip,cphone,curl,cfax,cprimarycontact,cemail
TX,MONTGOMERY,BC-21-009806,"Auto Sales & Services",6/14/2021,,618816,4800,"924 INTERSTATE 45 S   ",CONROE,TX,77303,,,CONTRACTOR,,,,,,,,,,,"TRIPLE DEUCE RANCH CONSTRUCTION",,,,,"TRIPLE DEUCE RANCH CONSTRUCTION","138 PRESTON RD",RICHARDS,TX,77873-4191,"(936) 499-9832",,,,
TX,HARRIS,202101708,"Churches & Other Religious",5/19/2021,Renovation,180000,,"1101 W MAIN ST",TOMBALL,TX,77375,,,"TOMBALL ASSEMBLY OF GOD","1101 W MAIN ST",TOMBALL,TX,77375,,Applicant,,,,,OWNER,,,,,OWNER,,,,,,,,,
TX,BELL,"20 00007989","Duplex, Triplex, & Fourplex",5/18/2021,,,1752,"1701 N PARK ST",KILLEEN,TX,76541,,,CONTRACTOR,,,,,,,,,,,"AMERITEX HOMES",,,,,"AMERITEX HOMES","4835 LYNDON B JOHNSON FWY",DALLAS,TX,75244-6005,"(214) 765-0596",,,,
TX,BELL,"21 00001827","Duplex, Triplex, & Fourplex",5/18/2021,,,1784,"1801 STEWART ST",KILLEEN,TX,76541,,,CONTRACTOR,,,,,,,,,,,"AMERITEX HOMES",,,,,"AMERITEX HOMES","4835 LYNDON B JOHNSON FWY",DALLAS,TX,75244-6005,"(214) 765-0596",,,,
TX,BELL,"20 00006925","Duplex, Triplex, & Fourplex",5/20/2021,,,1752,"207 W AVENUE A",KILLEEN,TX,76541,,,CONTRACTOR,,,,,,,,,,,"AMERITEX HOMES",,,,,"AMERITEX HOMES","4835 LYNDON B JOHNSON FWY",DALLAS,TX,75244-6005,"(214) 765-0596",,,,
TX,BELL,"20 00004949","Duplex, Triplex, & Fourplex",5/18/2021,,,1700,"1103 ATTAS AVE",KILLEEN,TX,76541,,,CONTRACTOR,,,,,,,,,,,"AMERITEX HOMES",,,,,"AMERITEX HOMES","4835 LYNDON B JOHNSON FWY",DALLAS,TX,75244-6005,"(214) 765-0596",,,,
TX,HARRIS,21023506,"Duplex, Triplex, & Fourplex",6/30/2021,,203714,,"1047 MARCOLIN ST",HOUSTON,TX,77088,,,CONTRACTOR,,,,,,,,,,,"BELINDA HERNANDEZ",,,,,"BELINDA HERNANDEZ","2016 MAIN ST",HOUSTON,TX,77002,"(281) 630-4565",,,,
TX,HARRIS,21050072,"Educational Institution",5/13/2021,,500000,5000,"300 W BAKER RD",BAYTOWN,TX,77521,,,CONTRACTOR,,,,,,,,,,,"COMEX CORPORATION",,,,,"COMEX CORPORATION","9841 SPENCER HWY","LA PORTE",TX,77571-4073,"(281) 479-2322",http://www.comexcorp.com/,"(281) 479-2069","JUSTIN WADE",justinwade@comexcorp.com
TX,HARRIS,202101710,"Hospital & Other Medical",5/20/2021,"Finish Out",180000,,"421 SCHOOL ST",TOMBALL,TX,77375,,,CONTRACTOR,,,,,,,,,,,"SMB GROUP ",,,,,"SMB GROUP ","521 N SAM HOUSTON PKWY E STE 440",HOUSTON,TX,77060-4025,"(281) 272-0786",http://www.smbgroup.net/,"(281) 272-0787",,burhan@smbgroup.net
TX,HARRIS,202101465,"Hospital & Other Medical",5/6/2021,"Finish Out",49000,,"402 HOLDERRIETH BLVD  # 402B",TOMBALL,TX,77375,,,CONTRACTOR,,,,,,,,,,,"LONGHORN BUILDERS",,,,,"LONGHORN BUILDERS","21931 KOBS RD",TOMBALL,TX,77377-4104,"(281) 357-1465",http://www.longhornbuilders.com/,"(281) 357-1469",,longhornbuilders@aol.com
