state,county,permno,ptype,pdate,pdescription,jvalue,jsqfeet,jaddr,jcity,jstate,jzip,jsubdiv,jlotno,aname,aaddr,acity,astate,azip,aphone,atype,aurl,afax,aprimarycontact,aemail,bldcode,units,bldgs,ctype,legal,contractor,caddress,ccity,cstate,czip,cphone,curl,cfax,cprimarycontact,cemail
TX,HARRIS,2011300114,"Auto Sales & Services",5/17/2021,,90000,11634,"12915 CYPRESS NORTH HOUSTON RD",HOUSTON,TX,77429,,,"PRO-CARE COLLISION","12915 CYPRESS NORTH HOUSTON RD","HOUSTON                                           ",TX,77429,,Owner,,,,,OWNER,,,,,OWNER,,,,,,,,,
TX,HARRIS,210761,"Churches & Other Religious",5/19/2021,Renovation,500000,,"527 S HOUSTON AVE",HUMBLE,TX,77338,,,CONTRACTOR,,,,,,,,,,,"WESTFALL CONSTRUCTORS",,,,,"WESTFALL CONSTRUCTORS","3835 DACOMA ST",HOUSTON,TX,77092-8717,"(713) 681-6160",http://westfallgroup.com,,,
TX,MCLENNAN,POOLSPA000515-06-2021,"Commercial Swimming Pool & Spas",6/14/2021,,,,"110 RED OAK RD",WACO,TX,76712,,,"AMSLER PARK AQUATIC CENTER","110 RED OAK RD",WACO,TX,76712,"(254) 840-4080",Applicant,,,,,OWNER,,,,,OWNER,,,,,,,,,
TX,HARRIS,000076796,"Duplex, Triplex, & Fourplex",5/4/2021,,140000,2080,"116 AVENUE D","SOUTH HOUSTON",TX,77587,,,CONTRACTOR,,,,,,,,,,,"INFINITE CUSTOM HOMES",,,,,"INFINITE CUSTOM HOMES","14403 TWISTED CANYON DR",CYPRESS,TX,77429-4240,"(713) 557-9524",,,,
TX,BELL,21-119,"Duplex, Triplex, & Fourplex",5/17/2021,,,3178,"2317 ALTERMAN DR A",TEMPLE,TX,76502,"PECAN CREEK",,CONTRACTOR,,,,,,,,,,,"FLINTROCK BUILDERS",,,,,"FLINTROCK BUILDERS","105 EAST, FARM TO MARKET 2410","HARKER HEIGHTS",TX,76548,"(254) 393-1412",,,,
TX,BELL,21-120,"Duplex, Triplex, & Fourplex",5/17/2021,,,3178,"2321 ALTERMAN DR A",TEMPLE,TX,76502,"PECAN CREEK",,CONTRACTOR,,,,,,,,,,,"FLINTROCK BUILDERS",,,,,"FLINTROCK BUILDERS","105 EAST, FARM TO MARKET 2410","HARKER HEIGHTS",TX,76548,"(254) 393-1412",,,,
TX,BELL,21-121,"Duplex, Triplex, & Fourplex",5/17/2021,,,3178,"2325 ALTERMAN DR A",TEMPLE,TX,76502,"PECAN CREEK",,CONTRACTOR,,,,,,,,,,,"FLINTROCK BUILDERS",,,,,"FLINTROCK BUILDERS","105 EAST, FARM TO MARKET 2410","HARKER HEIGHTS",TX,76548,"(254) 393-1412",,,,
TX,BELL,21-123,"Duplex, Triplex, & Fourplex",5/17/2021,,,3178,"2405 ALTERMAN DR A",TEMPLE,TX,76502,"PECAN CREEK",,CONTRACTOR,,,,,,,,,,,"FLINTROCK BUILDERS",,,,,"FLINTROCK BUILDERS","105 EAST, FARM TO MARKET 2410","HARKER HEIGHTS",TX,76548,"(254) 393-1412",,,,
TX,HARRIS,210723,"Educational Institution",5/19/2021,Addition,34000000,,"1700 WILSON RD",HUMBLE,TX,77338,,,CONTRACTOR,,,,,,,,,,,"MANHATTAN CONSTRUCTION",,,,,"MANHATTAN CONSTRUCTION","2120 MONTROSE BLVD",HOUSTON,TX,77006-1248,"(713) 529-0000",,"(713) 526-9176",,
TX,HARRIS,210707,"Educational Institution",5/12/2021,Renovation,1175000,,"20252 FIELDTREE DR",HUMBLE,TX,77338,,,CONTRACTOR,,,,,,,,,,,"COMEX CORPORATION",,,,,"COMEX CORPORATION","9841 SPENCER HWY","LA PORTE",TX,77571-4073,"(281) 479-2322",http://www.comexcorp.com/,"(281) 479-2069","JUSTIN WADE",justinwade@comexcorp.com
TX,HARRIS,2101290046,"Hospital & Other Medical",5/17/2021,,75000,19425,"1646 RANKIN RD",HOUSTON,TX,77073,"LIBERTY PROPERTY TRACT",,"UNIVAR SOLUTIONS","1646 RANKIN RD",HOUSTON,TX,77073,,Owner,,,,,OWNER,,,,,OWNER,,,,,,,,,
TX,HARRIS,2104280148,"Hospital & Other Medical",5/17/2021,,175000,1500,"14405 FM 2100",HOUSTON,TX,77356,"CROSBY CENTER",,"RAHUL AGRAWAL","14405 FM 2100",HOUSTON,TX,77356,,Owner,,,,,OWNER,,,,,OWNER,,,,,,,,,
TX,"FORT BEND",21-00100120,"Hospital & Other Medical",5/7/2021,Addition,175887,,"1628 CRABB RIVER RD","SUGAR LAND",TX,77479,,,CONTRACTOR,,,,,,,,,,,"CUSTOM CONCEPTS CONSTRUCTION",,,,,"CUSTOM CONCEPTS CONSTRUCTION","3624 ROBERTSON RD",RICHMOND,TX,77406-8677,"(281) 341-6965",,,"GREGORY JOHN HARRIS",
TX,GALVESTON,2021-0692,"Hospital & Other Medical",5/4/2021,,325000,,"1405 S FRIENDSWOOD DR",FRIENDSWOOD,TX,77546,,,CONTRACTOR,,,,,,,,,,,"STEADFAST COMPANIES",,,,,"STEADFAST COMPANIES","18100 VON KARMAN AVE STE 500",IRVINE,CA,92612-0196,"(949) 852-0700",http://www.steadfastcompanies.com,"(949) 852-0143",,
TX,HARRIS,2103250076,"Hospital & Other Medical",5/17/2021,,234300,2400,"23227 GOSLING RD",HOUSTON,TX,77356,"GOSLING ROAD APARTMENTS",,"GOSLING GREEN LLC","23227 GOSLING RD",HOUSTON,TX,77356,,Owner,,,,,OWNER,,,,,OWNER,,,,,,,,,
