state,county,permno,ptype,pdate,pdescription,jvalue,jsqfeet,jaddr,jcity,jstate,jzip,jsubdiv,jlotno,aname,aaddr,acity,astate,azip,aphone,atype,aurl,afax,aprimarycontact,aemail,bldcode,units,bldgs,ctype,legal,contractor,caddress,ccity,cstate,czip,cphone,curl,cfax,cprimarycontact,cemail
TX,HARRIS,2010200195,"Auto Sales & Services",6/16/2021,,211937,2826,"807 HILL RD",HOUSTON,TX,77356,,,"MUNOZ JOHN & MARY AUTO SALVAGE","807 HILL RD","HOUSTON                                           ",TX,77356,,Owner,,,,,OWNER,,,,,OWNER,,,,,,,,,
TX,"FORT BEND",21-00102304,"Auto Sales & Services",6/2/2021,Renovation,500000,,"300 SCHLUMBERGER DR","SUGAR LAND",TX,77478,,,CONTRACTOR,,,,,,,,,,,"BENCHMARK HOUSTON BUILDERS ",,,,,"BENCHMARK HOUSTON BUILDERS ","550 WESTCOTT ST STE 290",HOUSTON,TX,77007-5097,"(713) 921-2500",http://www.benchmarkhouston.com/,"(713) 921-2549",,
TX,"FORT BEND",21-00100363,"Auto Sales & Services",6/30/2021,Renovation,70000,,"11801 STATE HWY 6","SUGAR LAND",TX,77498,,,CONTRACTOR,,,,,,,,,,,"SOS-RETAIL SERVICES",,,,,"SOS-RETAIL SERVICES","1901 CENTRAL DR STE 606",BEDFORD,TX,76021-5826,"(877) 494-5412",,"(615) 550-4364",,
TX,HARRIS,21020365,"Duplex, Triplex, & Fourplex",7/19/2021,,90000,,"1078 DEWALT ST A",HOUSTON,TX,77088,,,CONTRACTOR,,,,,,,,,,,"BELINDA HERNANDEZ",,,,,"BELINDA HERNANDEZ","2016 MAIN ST",HOUSTON,TX,77002,"(281) 630-4565",,,,
TX,HARRIS,2104280184,"Duplex, Triplex, & Fourplex",6/16/2021,,70000,2231,"15506 ELGIN ST",HOUSTON,TX,77530,"WEST ACRES",,CONTRACTOR,,,,,,,,,,,"RGR PROPERTIES",,,,,"RGR PROPERTIES","1868 WEST NORTHWEST HIGHWAY",DALLAS,TX,75220,"(972) 444-8230",,,,
TX,BRAZORIA,21-0636,"Educational Institution",6/21/2021,,957299,,"301 E HOUSE",ALVIN,TX,77518,,,CONTRACTOR,,,,,,,,,,,"GAMMA CONSTRUCTION",,,,,"GAMMA CONSTRUCTION","2808 JOANEL ST",HOUSTON,TX,77027-5306,"(713) 963-0086",http://www.gammaconst.com,,,info@gammaconst.com
TX,HARRIS,21050289,"Educational Institution",7/16/2021,Renovations,100000,,"10535 HARWIN",HOUSTON,TX,77036,,,"PATRICK HELEMANN","1250 WOOD BRANCH PARK DR BLDG",HOUSTON,TX,77079,"(281) 732-8418",Applicant,,,,,OWNER,,,,,OWNER,,,,,,,,,
TX,"FORT BEND",21-00102112,"Educational Institution",6/9/2021,Addition,40000,,"16431 LEXINGTON BLVD","SUGAR LAND",TX,77479,,,CONTRACTOR,,,,,,,,,,,"PROTEUS SERVICES",,,,,"PROTEUS SERVICES","10770 MOSS RIDGE RD",HOUSTON,TX,77043-1175,"(512) 784-1129",,,,
TX,HARRIS,2104050069,"Hospital & Other Medical",6/16/2021,,1576300,15763,"10425 HUFFMEISTER RD",HOUSTON,TX,77356,,,"HCA NCMC","10425 HUFFMEISTER RD",HOUSTON,TX,77356,,Owner,,,,,OWNER,,,,,OWNER,,,,,,,,,
TX,HARRIS,2104050077,"Hospital & Other Medical",6/16/2021,,297900,2600,"21214 NORTHWEST FWY",HOUSTON,TX,77356,,,"HCA NCMC","21214 NORTHWEST FWY","HOUSTON                                           ",TX,77356,,Owner,,,,,OWNER,,,,,OWNER,,,,,,,,,
TX,HARRIS,2105050179,"Hospital & Other Medical",6/15/2021,,32000,3000,"8931 FRY RD",HOUSTON,TX,77356,,,"DR MUNIB DAUDJIEE","8931 FRY RD","HOUSTON                                           ",TX,77356,,Owner,,,,,OWNER,,,,,OWNER,,,,,,,,,
