state,county,permno,ptype,pdate,pdescription,jvalue,jsqfeet,jaddr,jcity,jstate,jzip,jsubdiv,jlotno,aname,aaddr,acity,astate,azip,aphone,atype,aurl,afax,aprimarycontact,aemail,bldcode,units,bldgs,ctype,legal,contractor,caddress,ccity,cstate,czip,cphone,curl,cfax,cprimarycontact,cemail
TX,HARRIS,20035731,"Churches & Other Religious",11/18/2020,Addition,552000,,"1208 MEADOW",HOUSTON,TX,77020,,,CONTRACTOR,,,,,,,,,,,"DERRICK VAUGHN",,,,,"DERRICK VAUGHN","16800 W IMPERIAL VALLEY ST BLDG",HOUSTON,TX,77007,"(323) 337-5397",,,,
TX,BRAZOS,CNEW2020-000014,"Churches & Other Religious",10/15/2020,,4156000,15458,"1590 SEBESTA RD","COLLEGE STATION",TX,77845,,,CONTRACTOR,,,,,,,,,,,"DRYMALLA CONSTRUCTION",,,,,"DRYMALLA CONSTRUCTION","15255 GULF FWY STE 126C",HOUSTON,TX,77034-5375,"(281) 442-2693",http://www.drymalla.com/,,"DOUG BARKER",info@drymalla.com
TX,BRAZOS,POOL2020-000082,"Commercial Swimming Pool & Spas",10/20/2020,,132900,,"2338 HARVEY MITCHELL PKWY S","COLLEGE STATION",TX,77845,,,CONTRACTOR,,,,,,,,,,,"PATIO POOLS OF HOUSTON",,,,,"PATIO POOLS OF HOUSTON","5904 FAIRDALE LN",HOUSTON,TX,77057-6307,"(713) 789-1710",http://www.patio-pools.com/,"(713) 789-0715",,info@patio-pools.com
TX,HARRIS,20089881,"Duplex, Triplex, & Fourplex",11/20/2020,,149000,,"4423 TRIGG ST A",HOUSTON,TX,77093,,,CONTRACTOR,,,,,,,,,,,"ASHLEY GRAYBILL",,,,,"ASHLEY GRAYBILL","14643 DALLAS PKWY STE",HOUSTON,TX,75254,"(469) 225-7633",,,,
TX,HARRIS,20090002,"Duplex, Triplex, & Fourplex",11/17/2020,,220160,,"5403 GROVETON ST A",HOUSTON,TX,77033,,,CONTRACTOR,,,,,,,,,,,"JAMES THIBODEAUX HOMES ",,,,,"JAMES THIBODEAUX HOMES ","9597 JONES RD",HOUSTON,TX,77065,"(832) 992-4528",,,,
TX,HARRIS,20092139,"Duplex, Triplex, & Fourplex",11/19/2020,,290000,,"7966 HENSON ST",HOUSTON,TX,77028,,,CONTRACTOR,,,,,,,,,,,"TTK PROPERTIES",,,,,"TTK PROPERTIES","9234 CYPRESS CREEK PKWY",HOUSTON,TX,77070-6208,"(281) 894-1800",,,,
TX,HARRIS,20078979,"Duplex, Triplex, & Fourplex",11/18/2020,,188496,,"6047 SHELBURNE ST 1",HOUSTON,TX,77396,,,"VALERIO LOZANO","6047 SHELBURNE ST 1",HOUSTON,TX,77396,,Owner,,,,,"MARIA CERVANTES",,,,,"MARIA CERVANTES","6123 SHIRLEY",HOUSTON,TX,77396,"(281) 701-9757",,,,
TX,BELL,"20 00005936","Duplex, Triplex, & Fourplex",10/13/2020,,,3376,"2105 MARTIN L KING JR BLVD",KILLEEN,TX,76543,,,CONTRACTOR,,,,,,,,,,,"SHANONDOAH HOMES",,,,,"SHANONDOAH HOMES","2536 FAUX PINE DR","HARKER HEIGHTS",TX,76548-2995,"(254) 681-1845",http://shanondoahhomes.com/,,,info@shannondoahhomes.com
TX,BELL,"20 00005935","Duplex, Triplex, & Fourplex",10/13/2020,,,3018,"2107 MARTIN L KING JR BLVD",KILLEEN,TX,76543,,,CONTRACTOR,,,,,,,,,,,"SHANONDOAH HOMES",,,,,"SHANONDOAH HOMES","2536 FAUX PINE DR","HARKER HEIGHTS",TX,76548-2995,"(254) 681-1845",http://shanondoahhomes.com/,,,info@shannondoahhomes.com
TX,BELL,"20 00006698","Duplex, Triplex, & Fourplex",10/23/2020,,,3158,"6010 HARRIET TUBMAN AVE",KILLEEN,TX,76543,,,CONTRACTOR,,,,,,,,,,,"FLINTROCK BUILDERS",,,,,"FLINTROCK BUILDERS","105 EAST, FARM TO MARKET 2410","HARKER HEIGHTS",TX,76548,"(254) 393-1412",,,,
TX,BELL,"20 00006925","Duplex, Triplex, & Fourplex",10/27/2020,,,1752,"207 W AVENUE A",KILLEEN,TX,76541,,,CONTRACTOR,,,,,,,,,,,"AMERITEX HOMES",,,,,"AMERITEX HOMES","4835 LYNDON B JOHNSON FWY",DALLAS,TX,75244-6005,"(214) 765-0596",,,,
TX,BELL,"20 00006696","Duplex, Triplex, & Fourplex",10/30/2020,,,3158,"6002 HARRIET TUBMAN AVE",KILLEEN,TX,76543,,,CONTRACTOR,,,,,,,,,,,"FLINTROCK BUILDERS",,,,,"FLINTROCK BUILDERS","105 EAST, FARM TO MARKET 2410","HARKER HEIGHTS",TX,76548,"(254) 393-1412",,,,
TX,BELL,"20 00006142","Duplex, Triplex, & Fourplex",10/1/2020,,,2098,"5802 HARRIET TUBMAN AVE",KILLEEN,TX,76543,,,CONTRACTOR,,,,,,,,,,,"DR HORTON",,,,,"DR HORTON","14100 SOUTHWEST",HOUSTON,TX,77478,"(281) 201-5559",,,,
TX,BELL,"20 00006141","Duplex, Triplex, & Fourplex",10/1/2020,,,2719,"5702 HARRIET TUBMAN AVE",KILLEEN,TX,76543,,,CONTRACTOR,,,,,,,,,,,"DR HORTON",,,,,"DR HORTON","14100 SOUTHWEST",HOUSTON,TX,77478,"(281) 201-5559",,,,
TX,BELL,"20 00006094","Duplex, Triplex, & Fourplex",10/1/2020,,,2237,"5305 PRIMAVERA LN",KILLEEN,TX,76549,,,CONTRACTOR,,,,,,,,,,,"JUBILEE HOMES",,,,,"JUBILEE HOMES","125 E BEELINE LN","HARKER HEIGHTS",TX,76548-1261,"(254) 699-0010",,,,
TX,BELL,"20 00004797","Duplex, Triplex, & Fourplex",10/1/2020,,,2598,"4102 BROOKSIDE DR",KILLEEN,TX,76542,,,CONTRACTOR,,,,,,,,,,,"WELMOR HOMES",,,,,"WELMOR HOMES","PO BOX 690643",KILLEEN,TX,76549,"(254) 702-9006",,,,
TX,BELL,"20 00004065","Duplex, Triplex, & Fourplex",10/1/2020,,,3105,"4315 HOPE LN",KILLEEN,TX,76542,,,CONTRACTOR,,,,,,,,,,,"WELMOR HOMES",,,,,"WELMOR HOMES","PO BOX 690643",KILLEEN,TX,76549,"(254) 702-9006",,,,
TX,BELL,"20 00006135","Duplex, Triplex, & Fourplex",10/2/2020,,,2098,"5803 HARRIET TUBMAN AVE",KILLEEN,TX,76543,,,CONTRACTOR,,,,,,,,,,,"DR HORTON",,,,,"DR HORTON","14100 SOUTHWEST",HOUSTON,TX,77478,"(281) 201-5559",,,,
TX,BELL,"20 00006338","Duplex, Triplex, & Fourplex",10/5/2020,,,2191,"1107 ROSA PARKS DR",KILLEEN,TX,76541,,,CONTRACTOR,,,,,,,,,,,"DR HORTON",,,,,"DR HORTON","14100 SOUTHWEST",HOUSTON,TX,77478,"(281) 201-5559",,,,
