state,county,permno,ptype,pdate,pdescription,jvalue,jsqfeet,jaddr,jcity,jstate,jzip,jsubdiv,jlotno,aname,aaddr,acity,astate,azip,aphone,atype,aurl,afax,aprimarycontact,aemail,bldcode,units,bldgs,ctype,legal,contractor,caddress,ccity,cstate,czip,cphone,curl,cfax,cprimarycontact,cemail
TX,BELL,FY-20-34-DUPX,"Duplex, Triplex, & Fourplex",7/8/2020,,100000,1860,"1601 E BARTON AVE A",TEMPLE,TX,76501,,,CONTRACTOR,,,,,,,,,,,"BRUGGMAN CONSTRUCTION",,,,,"BRUGGMAN CONSTRUCTION","19885 STATE HIGHWAY 95",HOLLAND,TX,76534,"(254) 760-2509",,,,
TX,MONTGOMERY,20201104,"Hospital & Other Medical",4/16/2020,,233120,,"910 MEDICAL PLAZA DR",SHENANDOAH,TX,77385,,,"MEMORIAL HERMAN","910 MEDICAL PLAZA DR",SHENANDOAH,TX,77385,,Owner,,,,,OWNER,,,,,OWNER,,,,,,,,,
TX,MONTGOMERY,20201209,"Hospital & Other Medical",6/10/2020,,423800,,"9303 PINECROFT DR 320",SHENANDOAH,TX,77385,,,"TEXAS REGIONAL UROLOGY","9303 PINECROFT DRIVE 320",SHENANDOAH,TX,77385,,Owner,,,,,OWNER,,,,,OWNER,,,,,,,,,
TX,BRAZOS,CNEW2019-000012,"Hospital & Other Medical",6/23/2020,,111647,,"8175 ATLAS PEAR DR GAR 5","COLLEGE STATION",TX,77385,,,CONTRACTOR,,,,,,,,,,,"HENSLEY LAMKIN RACHEL",,,,,"HENSLEY LAMKIN RACHEL","14881 QUORUM DR STE 550",DALLAS,TX,75254-7092,"(972) 726-9400",http://www.hlrinc.net/,,"ROBERT LAMKIN",INFO@HLRINC.NETMAP
TX,WALKER,"2020- 01106","Hospital & Other Medical",6/16/2020,,465598,,"291 A IH 45 STE A",HUNTSVILLE,TX,77340,,,CONTRACTOR,,,,,,,,,,,"UNITED CONSTRUCTORS OF TEXAS",,,,,"UNITED CONSTRUCTORS OF TEXAS","6989 W LITTLE YORK RD STE F",HOUSTON,TX,77040-4847,"(713) 934-9929",,"(713) 934-9939","STANLEY GINES",
TX,WALKER,"2020- 01386","Hospital & Other Medical",6/19/2020,,288600,,"227 B SH 75 STE 130",HUNTSVILLE,TX,77340,,,CONTRACTOR,,,,,,,,,,,"IN PACE BUILDERS",,,,,"IN PACE BUILDERS","1405 SOUTHWOOD DRIVE",HUNTSVILLE,TX,77340,"(936) 295-5898",https://www.inpacebuilders.com/,,,emilydemill@yahoo.com
TX,MONTGOMERY,20201020,"Multi Family Apartments & Condos",1/9/2020,,3624279,,"8900 SIX PINES DR",SHENANDOAH,TX,77385,,,CONTRACTOR,,,,,,,,,,,"MCRT INVESTMENTS",,,,,"MCRT INVESTMENTS","5910 N CENTRAL EXPY STE 1100",DALLAS,TX,75206,"(561) 998-4451",,,,
TX,WALKER,"2020- 01332","Multi Family Apartments & Condos",6/16/2020,,1260998,,"1312 17TH ST",HUNTSVILLE,TX,77340,,,CONTRACTOR,,,,,,,,,,,"LDF CONSTRUCTION",,,,,"LDF CONSTRUCTION","25275 BUDDE RD STE 6",SPRING,TX,77380-2287,"(281) 353-0936",http://ldfconstruction.com,"(281) 353-2482",,kfoster@ldfconstruction.com
TX,BRAZOS,CNEW2020-000005,"Offices, R&D, & Professional",6/19/2020,,32000000,,"1101 TEXAS AVE","COLLEGE STATION",TX,77845,,,CONTRACTOR,,,,,,,,,,,"CORE CONSTRUCTION",,,,,"CORE CONSTRUCTION","10625 N COUNTY RD",FRISCO,TX,75033,"(972) 668-9340",,,,
TX,BELL,FY-20-11-BDFO,"Offices, R&D, & Professional",7/8/2020,,500000,,"6768 W ADAMS AVE 104",TEMPLE,TX,77356,,,CONTRACTOR,,,,,,,,,,,"LINGLE DESIGN GROUP",,,,,"LINGLE DESIGN GROUP","1860 W EVANS AVE",ENGLEWOOD,CO,80110-1019,"(303) 974-5873",http://lingledesign.com/,,"MICHAEL PUCKETT",
TX,MONTGOMERY,173741-20,"Offices, R&D, & Professional",7/8/2020,,3800000,,"895 FISH CREEK THOROUGHFARE",HOUSTON,TX,77356,WOODFOREST,,"TOM BAIKER","15810 PARK TEN PLACE #300",HOUSTON,TX,77356,,Owner,,,,,OWNER,,,,,OWNER,,,,,,,,,
TX,MONTGOMERY,20201207,"Other Commercial",5/8/2020,,196260,,"121 VISON PARK 300",SHENANDOAH,TX,77385,,,"ORBIS EDUCATION","121 VISON PARK 300",SHENANDOAH,TX,77385,,Owner,,,,,OWNER,,,,,OWNER,,,,,,,,,
TX,BRAZOS,CACC2020-000013,"Other Commercial",6/8/2020,,90000,,"279 ESTATES CIR","COLLEGE STATION",TX,77385,,,CONTRACTOR,,,,,,,,,,,"MASTERS TOUCH CUSTOM HOMES",,,,,"MASTERS TOUCH CUSTOM HOMES","2204 BEE CREEK RD",SPICEWOOD,TX,78669,"(512) 999-5591",,,,
TX,BRAZOS,2020-000060,"Other Commercial",6/8/2020,,35773,,"2200 RIO GRANDE BLVD","COLLEGE STATION",TX,77845,,,CONTRACTOR,,,,,,,,,,,"AIR CLEANING TECHNOLOGIES",,,,,"AIR CLEANING TECHNOLOGIES","44966 FALCON PL STE 190",STERLING,VA,20166,"(703) 547-1680",,,,
