state,county,permno,ptype,pdate,pdescription,jvalue,jsqfeet,jaddr,jcity,jstate,jzip,jsubdiv,jlotno,aname,aaddr,acity,astate,azip,aphone,atype,aurl,afax,aprimarycontact,aemail,bldcode,units,bldgs,ctype,legal,contractor,caddress,ccity,cstate,czip,cphone,curl,cfax,cprimarycontact,cemail
TX,BELL,FY-21-48,"Auto Sales & Services",4/16/2021,,1000000,,"1414 MARLANDWOOD RD",TEMPLE,TX,76502,"HILLTOP ESTATES",,CONTRACTOR,,,,,,,,,,,"BRR ARCHITECTURE",,,,,"BRR ARCHITECTURE","6700 ANTIOCH RD STE 300",MERRIAM,KS,66204-1391,"(913) 236-3385",http://www.brrarch.com/,"(913) 262-9044","BOYD RAU",boyd.rau@brrarch.com
TX,BELL,FY-21-22,"Churches & Other Religious",4/16/2021,,190000,,"254 GREEN HOLLOW DR 101",TEMPLE,TX,76502,"VILLAGES OF WESTFIELD",,CONTRACTOR,,,,,,,,,,,"KIELLA HOMEBUILDERS",,,,,"KIELLA HOMEBUILDERS","7462 W ADAMS AVE",TEMPLE,TX,76502-5558,"(254) 778-0092",,,,
TX,BRAZOS,POOL2021-000028,"Commercial Swimming Pool & Spas",4/13/2021,,399800,,"1827 FEATHER RUN","COLLEGE STATION",TX,77845,,,"MISSION RANCH COMMUNITY ASSOCI","1827 FEATHER RUN","COLLEGE STATION",TX,77845,,Owner,,,,,"INVISION POOLS",,,,,"INVISION POOLS","22503 KATY FWY",KATY,TX,77450-1512,"(281) 994-4268",,,"DEREK ODER",
TX,BELL,21-86,"Duplex, Triplex, & Fourplex",4/16/2021,,,2714,"2329 ZANOLETTI CT A",TEMPLE,TX,76502,"PECAN CREEK",,CONTRACTOR,,,,,,,,,,,"FLINTROCK BUILDERS",,,,,"FLINTROCK BUILDERS","105 EAST, FARM TO MARKET 2410","HARKER HEIGHTS",TX,76548,"(254) 393-1412",,,,
TX,BELL,21-87,"Duplex, Triplex, & Fourplex",4/16/2021,,,2714,"2325 ZANOLETTI CT A",TEMPLE,TX,76502,"PECAN CREEK",,CONTRACTOR,,,,,,,,,,,"FLINTROCK BUILDERS",,,,,"FLINTROCK BUILDERS","105 EAST, FARM TO MARKET 2410","HARKER HEIGHTS",TX,76548,"(254) 393-1412",,,,
TX,BELL,21-88,"Duplex, Triplex, & Fourplex",4/16/2021,,,2714,"2321 ZANOLETTI CT A",TEMPLE,TX,76502,"PECAN CREEK",,CONTRACTOR,,,,,,,,,,,"FLINTROCK BUILDERS",,,,,"FLINTROCK BUILDERS","105 EAST, FARM TO MARKET 2410","HARKER HEIGHTS",TX,76548,"(254) 393-1412",,,,
TX,BELL,21-89,"Duplex, Triplex, & Fourplex",4/16/2021,,,3178,"2317 ZANOLETTI CT A",TEMPLE,TX,76502,"PECAN CREEK",,CONTRACTOR,,,,,,,,,,,"FLINTROCK BUILDERS",,,,,"FLINTROCK BUILDERS","105 EAST, FARM TO MARKET 2410","HARKER HEIGHTS",TX,76548,"(254) 393-1412",,,,
TX,HARRIS,20078073,"Duplex, Triplex, & Fourplex",5/28/2021,,149000,,"5411 BRETSHIRE DR",HOUSTON,TX,77016,,,CONTRACTOR,,,,,,,,,,,"ASHLEY GRAYBILL",,,,,"ASHLEY GRAYBILL","14643 DALLAS PKWY STE",HOUSTON,TX,75254,"(469) 225-7633",,,,
TX,HARRIS,21024341,"Duplex, Triplex, & Fourplex",5/28/2021,Renovations,107000,,"1922 ELYSIAN",HOUSTON,TX,77026,,,CONTRACTOR,,,,,,,,,,,"SURFACE INNOVATION SERVICES",,,,,"SURFACE INNOVATION SERVICES","3615 LAUREL",HOUSTON,TX,77388,"(832) 212-3987",https://surfaceinnovationservices.wordpress.com/,,"KAYLA MEDELLIN",contact@surfaceinnovationservices.com
TX,HARRIS,21027513,"Duplex, Triplex, & Fourplex",5/28/2021,,402000,,"3608 LANNISTER",HOUSTON,TX,77055,,,CONTRACTOR,,,,,,,,,,,"TOLL BROTHERS",,,,,"TOLL BROTHERS","10110 W SAM HOUSTON PKWY N STE 350",HOUSTON,TX,77064-7508,"(281) 664-7255",,,,
TX,HARRIS,20072433,"Educational Institution",5/26/2021,Renovations,3046540,,"11300 HARWIN",HOUSTON,TX,77072,,,CONTRACTOR,,,,,,,,,,,PERMIT-EXPEDITERS,,,,,PERMIT-EXPEDITERS,"5868 A1 WESTHEIMER ROAD STE 212",HOUSTON,TX,77057-5641,"(713) 503-7226",http://permit-expediters.com/,"(713) 339-4351","TAMI RACK",p-einc@att.net
TX,BRAZOS,CNEW2020-000020,"Educational Institution",5/6/2021,,560625,,"140 GRAHAM RD","COLLEGE STATION",TX,77845,,,"WOODS & VILLAR INVESTMENT GROU","140 GRAHAM RD","COLLEGE STATION",TX,77845,,Owner,,,,,"JHW CONTRACTORS",,,,,"JHW CONTRACTORS","2114 SOUTHWOOD DR","COLLEGE STATION",TX,77840-4863,"(979) 693-1617",,,,
TX,BELL,FY-21-16,"Hospital & Other Medical",4/16/2021,,1400000,,"235 HILLIARD RD",TEMPLE,TX,78666,,,CONTRACTOR,,,,,,,,,,,"PAUL ARMSTRONG CONSTRUCTION",,,,,"PAUL ARMSTRONG CONSTRUCTION","4111 US HIGHWAY 80 E",MESQUITE,TX,75150-6615,"(972) 285-6711",,,,
TX,BELL,FY-21-44,"Hospital & Other Medical",4/16/2021,,75000,,"2401 S 31ST ST 9",TEMPLE,TX,76502,,,CONTRACTOR,,,,,,,,,,,"KDK GROUP",,,,,"KDK GROUP","1779 WELLS BRANCH PKWY STE 110B",AUSTIN,TX,78728-7022,"(512) 987-8041",,,,
TX,BRAZOS,21-0130,"Hospital & Other Medical",5/7/2021,Renovation,125000,5500,"219 N MAIN ST",BRYAN,TX,77803,,,CONTRACTOR,,,,,,,,,,,"PRECISION DEMOLITION",,,,,"PRECISION DEMOLITION","1125 E STATE HIGHWAY 121",LEWISVILLE,TX,75057-4406,"(972) 434-0800",https://www.precisiondemolition.com,"(972) 434-0803",,Info@precisiondemolition.com
