state,county,permno,ptype,pdate,pdescription,jvalue,jsqfeet,jaddr,jcity,jstate,jzip,jsubdiv,jlotno,aname,aaddr,acity,astate,azip,aphone,atype,aurl,afax,aprimarycontact,aemail,bldcode,units,bldgs,ctype,legal,contractor,caddress,ccity,cstate,czip,cphone,curl,cfax,cprimarycontact,cemail
TX,BRAZOS,21-2882,"Churches & Other Religious",6/29/2021,Renovation,100000,,"2500 S COLLEGE AVE",BRYAN,TX,77801,,,CONTRACTOR,,,,,,,,,,,"CREATE CONSTRUCTION",,,,,"CREATE CONSTRUCTION","210 N DWIGHT AVE",DALLAS,TX,75211,"(214) 664-8589",,,,
TX,BRAZORIA,COMM21-00066,"Churches & Other Religious",6/17/2021,,208400,16000,"5243 SAVANNAH PKWY",PEARLAND,TX,77583,,,CONTRACTOR,,,,,,,,,,,"TLC ENGINEERING",,,,,"TLC ENGINEERING","8204 WESTGLEN DR",HOUSTON,TX,77063-6308,"(713) 868-6900",http://www.tlceng.com/,"(713) 868-0001","TONY COUNCIL",info@tlceng.com
TX,BRAZORIA,COMM21-00182,"Churches & Other Religious",6/30/2021,Renovation,281400,7150,"2314 N GRAND BLVD",PEARLAND,TX,77581,,,CONTRACTOR,,,,,,,,,,,"CRAIN GROUP",,,,,"CRAIN GROUP","2635 MILLER RANCH RD",PEARLAND,TX,77584-5609,"(713) 436-8727",http://www.craingroup.com/,"(713) 436-8730","BRAD CRAIN",lisa@crainzamora.com
TX,BRAZORIA,COMM21-00183,"Churches & Other Religious",6/30/2021,Renovation,220250,6385,"2328 N GRAND BLVD",PEARLAND,TX,77581,,,CONTRACTOR,,,,,,,,,,,"CRAIN GROUP",,,,,"CRAIN GROUP","2635 MILLER RANCH RD",PEARLAND,TX,77584-5609,"(713) 436-8727",http://www.craingroup.com/,"(713) 436-8730","BRAD CRAIN",lisa@crainzamora.com
TX,HARRIS,20117252,"Commercial Swimming Pool & Spas",7/12/2021,,145000,,"1245 W 18TH",HOUSTON,TX,77008,,,CONTRACTOR,,,,,,,,,,,"WATTS POOL COMPANY",,,,,"WATTS POOL COMPANY","11150 KATY FWY",HOUSTON,TX,77043-4628,"(713) 461-7300",http://www.wattspool.com,"(713) 461-8382","KRISTEN WATTS",sales@wattspool.com
TX,BELL,21-837,"Duplex, Triplex, & Fourplex",6/21/2021,,,2054,"1443 SHADOW HILL LN",TEMPLE,TX,76502,"WESTFIELD DEVELOPMENT",,CONTRACTOR,,,,,,,,,,,"OMEGA BUILDERS GROUP",,,,,"OMEGA BUILDERS GROUP","7353 W ADAMS AVE",TEMPLE,TX,76502-5539,"(254) 773-9966",,,,
TX,HARRIS,21026954,"Duplex, Triplex, & Fourplex",7/7/2021,,170000,,"1894 DOLLY WRIGHT ST A",HOUSTON,TX,77088,,,CONTRACTOR,,,,,,,,,,,"MADELINE KAPLAN",,,,,"MADELINE KAPLAN","5107 BELLAIRE BLVD STE 200,",HOUSTON,TX,77401-4419,"(908) 370-3174",,,,
TX,HARRIS,20101133,"Duplex, Triplex, & Fourplex",7/6/2021,,180000,,"4901 PEDERSON ST",HOUSTON,TX,77033,,,"MALYKE PARTLOW","4901 PEDERSON ST",HOUSTON,TX,77033,,Owner,,,,,"HOUSTON BUILDING DEVELOPMENT",,,,,"HOUSTON BUILDING DEVELOPMENT","5330 GRIGGS ROAD",HOUSTON,TX,77021,"(713) 845-2400",http://www.hbdi.org/,"(713) 645-2830",,info@hbdinc.org
TX,BRAZOS,21-1831,"Educational Institution",6/22/2021,Renovation,600000,,"3310 OAK RIDGE DR",BRYAN,TX,77802,,,CONTRACTOR,,,,,,,,,,,"SWIFT CORPORATION",,,,,"SWIFT CORPORATION","3585 ROCKING J RD","ROUND ROCK",TX,78665-9494,"(512) 470-7575",https://www.swiftcorptx.com/,,"MARIO VASQUEZ",info@swiftcorptx.com
TX,HARRIS,21019468,"Educational Institution",7/8/2021,Renovations,175000,,"6500 ROOKIN ST BLD",HOUSTON,TX,77074,,,"MATT STARR","6500 ROOKIN ST BLD",HOUSTON,TX,77074,"(713) 669-5369",Applicant,,,,,OWNER,,,,,OWNER,,,,,,,,,
