state,county,permno,ptype,pdate,pdescription,jvalue,jsqfeet,jaddr,jcity,jstate,jzip,jsubdiv,jlotno,aname,aaddr,acity,astate,azip,aphone,atype,aurl,afax,aprimarycontact,aemail,bldcode,units,bldgs,ctype,legal,contractor,caddress,ccity,cstate,czip,cphone,curl,cfax,cprimarycontact,cemail
TX,WILLIAMSON,2020-68569,"Hospital & Other Medical",11/10/2020,Renovation,47600,1230,"3201 S AUSTIN AVE # 105",GEORGETOWN,TX,78626,,,CONTRACTOR,,,,,,,,,,,"GROUP ONE DEVELOPMENT",,,,,"GROUP ONE DEVELOPMENT","24624 INTERSTATE 45",SPRING,TX,77386-4084,"(832) 620-9595",http://www.grouponedevelopment.com,,,info@grouponedevelopment.com
TX,WILLIAMSON,2020-68626,"Hospital & Other Medical",11/10/2020,Renovation,136000,2400,"107 WAGON WHEEL TRL",GEORGETOWN,TX,78628,,,CONTRACTOR,,,,,,,,,,,"KYSER ENTERPRISES",,,,,"KYSER ENTERPRISES","210 OLD PEAK RD",GEORGETOWN,TX,78626-8198,"(512) 240-9073",,,,
TX,WILLIAMSON,2020-60683,"Hotel, Motel & Assisted Living",11/30/2020,,60000000,266211,"60 DEL WEBB BLVD",GEORGETOWN,TX,78633,,,CONTRACTOR,,,,,,,,,,,"WHITING TURNER CONSTRUCTION",,,,,"WHITING TURNER CONSTRUCTION","11400 BURNET RD",AUSTIN,TX,78758-3406,"(512) 491-8060",,,,
TX,WILLIAMSON,2017-39806,"Multi Family Apartments & Condos",11/19/2020,,230000,2244,"2200 LIMESTONE LAKE DR",GEORGETOWN,TX,78633,"GATLIN CREEK CONDO",,CONTRACTOR,,,,,,,,,,,"CENTURY COMMUNITIES",,,,,"CENTURY COMMUNITIES","6500 RIVER PLACE BLVD STE 200",AUSTIN,TX,78730-1156,"(512) 271-3825",https://www.centurycommunities.com/,,,
TX,WILLIAMSON,2020-67954,"Multi Family Apartments & Condos",11/6/2020,,233163,3037,"101 CHALK LAKE CV",GEORGETOWN,TX,78633,"GATLIN CREEK CONDO",,CONTRACTOR,,,,,,,,,,,"CENTURY COMMUNITIES",,,,,"CENTURY COMMUNITIES","6500 RIVER PLACE BLVD STE 200",AUSTIN,TX,78730-1156,"(512) 271-3825",https://www.centurycommunities.com/,,,
TX,WILLIAMSON,2020-68374,"Multi Family Apartments & Condos",11/12/2020,,238900,2412,"120 FLAT CREEK CT",GEORGETOWN,TX,78633,"GATLIN CREEK CONDO",,CONTRACTOR,,,,,,,,,,,"CENTURY COMMUNITIES",,,,,"CENTURY COMMUNITIES","6500 RIVER PLACE BLVD STE 200",AUSTIN,TX,78730-1156,"(512) 271-3825",https://www.centurycommunities.com/,,,
TX,WILLIAMSON,2020-68380,"Multi Family Apartments & Condos",11/12/2020,,268900,1915,"800 OLIVE CREEK DR",GEORGETOWN,TX,78633,"GATLIN CREEK CONDO",,CONTRACTOR,,,,,,,,,,,"CENTURY COMMUNITIES",,,,,"CENTURY COMMUNITIES","6500 RIVER PLACE BLVD STE 200",AUSTIN,TX,78730-1156,"(512) 271-3825",https://www.centurycommunities.com/,,,
TX,WILLIAMSON,2020-68390,"Multi Family Apartments & Condos",11/12/2020,,289000,2276,"901 OLIVE CREEK DR",GEORGETOWN,TX,78633,"GATLIN CREEK CONDO",,CONTRACTOR,,,,,,,,,,,"CENTURY COMMUNITIES",,,,,"CENTURY COMMUNITIES","6500 RIVER PLACE BLVD STE 200",AUSTIN,TX,78730-1156,"(512) 271-3825",https://www.centurycommunities.com/,,,
TX,WILLIAMSON,2020-68394,"Multi Family Apartments & Condos",11/12/2020,,298900,2008,"105 CHALK LAKE CV",GEORGETOWN,TX,78633,"GATLIN CREEK CONDO",,CONTRACTOR,,,,,,,,,,,"CENTURY COMMUNITIES",,,,,"CENTURY COMMUNITIES","6500 RIVER PLACE BLVD STE 200",AUSTIN,TX,78730-1156,"(512) 271-3825",https://www.centurycommunities.com/,,,
TX,WILLIAMSON,2020-68414,"Multi Family Apartments & Condos",11/12/2020,,279800,2858,"2117 LIMESTONE LAKE DR",GEORGETOWN,TX,78633,"GATLIN CREEK CONDO",,CONTRACTOR,,,,,,,,,,,"CENTURY COMMUNITIES",,,,,"CENTURY COMMUNITIES","6500 RIVER PLACE BLVD STE 200",AUSTIN,TX,78730-1156,"(512) 271-3825",https://www.centurycommunities.com/,,,
