state,county,permno,ptype,pdate,pdescription,jvalue,jsqfeet,jaddr,jcity,jstate,jzip,jsubdiv,jlotno,aname,aaddr,acity,astate,azip,aphone,atype,aurl,afax,aprimarycontact,aemail,bldcode,units,bldgs,ctype,legal,contractor,caddress,ccity,cstate,czip,cphone,curl,cfax,cprimarycontact,cemail
TX,HAYS,2020-33144,"Auto Sales & Services",3/9/2021,,80000,2544,"4435 HWY 123","SAN MARCOS",TX,78666,,,CONTRACTOR,,,,,,,,,,,"PRUNEDA CONSTRUCTION",,,,,"PRUNEDA CONSTRUCTION","411 N HIGHWAY 95",ELGIN,TX,78621-1007,"(512) 304-0033",,,,
TX,WILLIAMSON,2021-70889,"Auto Sales & Services",3/3/2021,,2200000,3875,"4812 WILLIAMS DR",GEORGETOWN,TX,78626,,,"DESIGN CENTEX BLUEPRINT","4812 WILLIAMS DR",GEORGETOWN,TX,78626,,Owner,,,,,OWNER,,,,,OWNER,,,,,,,,,
TX,TRAVIS,"2021-054667 BP","Duplex, Triplex, & Fourplex",4/14/2021,,250200,1668,"16700 SONOMA BREEZE DR",AUSTIN,TX,78738,,,CONTRACTOR,,,,,,,,,,,"PACESETTER HOMES ",,,,,"PACESETTER HOMES ","7940 SHOAL CREEK BLVD STE 200",AUSTIN,TX,78757-7587,"(512) 323-5252",,,,
TX,TRAVIS,"2021-054668 BP","Duplex, Triplex, & Fourplex",4/14/2021,,250200,1668,"16702 SONOMA BREEZE DR",AUSTIN,TX,78738,,,CONTRACTOR,,,,,,,,,,,"PACESETTER HOMES ",,,,,"PACESETTER HOMES ","7940 SHOAL CREEK BLVD STE 200",AUSTIN,TX,78757-7587,"(512) 323-5252",,,,
TX,TRAVIS,"1984-021834 BP","Duplex, Triplex, & Fourplex",4/16/2021,,98280,,"6706 GOLD MOSS CV",AUSTIN,TX,78745,"WOODHUE HEIGHTS",14,"SEBASTIAN FLORES","6706 GOLD MOSS CV",AUSTIN,TX,78745,"(510) 314-9427",Owner,,,,,OWNER,,,,,OWNER,,,,,,,,,
TX,TRAVIS,"2021-050295 BP","Educational Institution",4/15/2021,,13855000,51250,"4401 TILLEY ST",AUSTIN,TX,78723,"BURLESON AND VARS",,CONTRACTOR,,,,,,,,,,,"JOERIS GENERAL CONTRACTORS",,,,,"JOERIS GENERAL CONTRACTORS","9211 WATERFORD CENTRE BLVD STE 150",AUSTIN,TX,78758-7679,"(512) 920-0338",,,,
TX,TRAVIS,"2021-028780 BP","Educational Institution",4/19/2021,Renovation,420000,363,"6101 HIGHLAND CAMPUS DR",AUSTIN,TX,78752,"AUSTIN MALL",3,CONTRACTOR,,,,,,,,,,,"ROGERS O'BRIEN CONSTRUCTION",,,,,"ROGERS O'BRIEN CONSTRUCTION","3901 S LAMAR BLVD STE 200",AUSTIN,TX,78704-7990,"(512) 486-3800",,,,
TX,WILLIAMSON,2020-30106,"Hospital & Other Medical",3/12/2021,,566958,4200,"119 N BELL BLVD","CEDAR PARK",TX,78613,,,CONTRACTOR,,,,,,,,,,,"CTX SERVICES",,,,,"CTX SERVICES","402A W PALM VALLEY BLVD # 161","ROUND ROCK",TX,78664-4237,"(512) 300-6243",http://www.ctxaustin.com,,,
TX,WILLIAMSON,2021-30305,"Hospital & Other Medical",3/8/2021,,296625,2373,"4701 183A TOLL RD","CEDAR PARK",TX,78613,,,CONTRACTOR,,,,,,,,,,,"ANGLER RETAIL CONSTRUCTION",,,,,"ANGLER RETAIL CONSTRUCTION","5519 LOUETTA RD",SPRING,TX,77379-7878,"(281) 684-3892",,"(281) 251-9123",,
TX,WILLIAMSON,2021-30336,"Hospital & Other Medical",3/1/2021,,525000,40351,"1501 E WHITESTONE BLVD","CEDAR PARK",TX,78613,,,CONTRACTOR,,,,,,,,,,,"F&F CONSTRUCTION",,,,,"F&F CONSTRUCTION","3180 CARRIER ST",MEMPHIS,TN,38116-2480,"(901) 398-1900",http://www.fandfconstruction.com,"(901) 332-8103",,
TX,WILLIAMSON,2021-30645,"Hospital & Other Medical",3/26/2021,,38000,2825,"1101 ARROW POINT DR","CEDAR PARK",TX,78613,,,CONTRACTOR,,,,,,,,,,,"MULTI TENANT INVESTMENTS",,,,,"MULTI TENANT INVESTMENTS","1101 ARROW POINT DR","CEDAR PARK",TX,78613-7737,"(512) 528-1368",,,"CARMINE MARINARI",
